jour;categorie;value
2020-11-20;Entreprises;13496528015.0
2020-11-30;Professionnels;5711168066.0
2020-12-05;Résidentiels;27742796697.0
2021-01-18;Entreprises;16892554659.0
2021-02-05;Entreprises;15709110391.0
2021-02-19;PME / PMI;3279424708.0
2021-02-19;Résidentiels;22121120321.0
2021-02-24;PME / PMI;2863711313.0
2021-02-26;Résidentiels;19191313946.0
2021-02-26;Entreprises;15054703465.0
2021-03-10;PME / PMI;3398896427.0
2021-03-10;Résidentiels;23353737395.0
2021-05-09;PME / PMI;1869998191.0
2021-06-02;Entreprises;15413728644.0
2021-06-04;Professionnels;3725565253.0
2021-06-26;PME / PMI;2476238533.0
2021-06-29;PME / PMI;2891832960.0
2021-06-30;Professionnels;3698056959.0
2021-07-05;Professionnels;3564715444.0
2021-07-08;PME / PMI;2905664793.0
2021-08-29;Entreprises;10188097194.0
2021-09-12;PME / PMI;1948008891.0
2021-09-27;Professionnels;3661291532.0
2021-09-27;Résidentiels;11029653658.0
2021-10-16;Professionnels;4094169139.0
2021-10-16;Résidentiels;15194861328.0
2021-10-28;PME / PMI;3134557584.0
2021-12-12;PME / PMI;2919004394.0
2021-12-21;Résidentiels;29151217055.0
2021-12-25;PME / PMI;2721614184.0
2022-01-03;PME / PMI;3269713903.0
2017-03-25;Entreprises;10177970572.0
2017-04-22;Entreprises;9988730138.0
2017-05-08;Professionnels;3468948728.0
2017-05-21;Résidentiels;12751176682.0
2017-07-23;Résidentiels;11213551636.0
2017-08-04;PME / PMI;5042831013.0
2017-08-04;Résidentiels;10923890619.0
2017-08-19;Résidentiels;10794874474.0
2017-08-19;Entreprises;9150924201.0
2017-08-21;Entreprises;12152224136.0
2017-09-15;Résidentiels;11533258070.0
2017-09-21;PME / PMI;4971726723.0
2017-09-24;PME / PMI;3188161552.0
2017-09-28;PME / PMI;4749020000.0
2017-10-22;Entreprises;8668662752.0
2017-10-28;Entreprises;10024369028.0
2017-11-12;Résidentiels;20498078567.0
2017-11-20;PME / PMI;6649252461.0
2017-12-08;Résidentiels;25929953220.0
2017-12-08;Entreprises;14997226371.0
2018-01-28;Résidentiels;25143462248.0
2018-05-05;Résidentiels;13473522470.0
2018-07-22;Professionnels;3176439340.0
2018-08-10;PME / PMI;4821853034.0
2018-08-25;PME / PMI;4031082809.0
2018-09-26;Résidentiels;11282479364.0
2018-09-28;Professionnels;4028973661.0
2018-10-01;Résidentiels;12015928549.0
2018-10-04;Entreprises;14222256047.0
2018-10-25;PME / PMI;5179024271.0
2019-03-04;Professionnels;5202000556.0
2019-03-06;Entreprises;14552190311.0
2019-03-07;Entreprises;14519729773.0
2019-03-21;Entreprises;14494979703.0
2019-04-12;PME / PMI;5507429297.0
2019-04-26;Entreprises;13455186510.0
2019-05-04;Résidentiels;16555103230.0
2019-05-13;Résidentiels;14070456032.0
2019-05-13;Entreprises;13022458396.0
2019-05-14;Entreprises;13773702599.0
2019-06-10;Professionnels;3085502941.0
2019-06-10;Résidentiels;12052229989.0
2019-06-25;Entreprises;15067920356.0
2019-07-15;Résidentiels;10414507869.0
2019-07-19;PME / PMI;5128068038.0
2019-08-30;Résidentiels;10930323507.0
2019-09-12;PME / PMI;4930383057.0
2019-09-25;PME / PMI;4805480549.0
2019-09-25;Entreprises;14062097441.0
2019-09-26;Résidentiels;10665180776.0
2019-10-03;Entreprises;13970258265.0
2019-11-05;Résidentiels;16970575598.0
2019-11-28;PME / PMI;6319947103.0
2019-12-23;PME / PMI;5871924159.0
2019-12-23;Entreprises;11442243386.0
2019-12-27;PME / PMI;5966563896.0
2020-02-08;Résidentiels;23523244769.0
2020-02-20;Entreprises;14583554442.0
2020-03-09;Professionnels;5562094928.0
2020-03-20;Entreprises;10632239123.0
2020-03-23;Entreprises;10373650093.0
2020-04-01;PME / PMI;4264468314.0
2020-04-01;Professionnels;4102091419.0
2020-04-01;Résidentiels;21408843979.0
2020-04-03;Entreprises;10529406533.0
2020-04-06;Entreprises;10155483709.0
2020-06-03;Résidentiels;10963432099.0
2020-06-08;Entreprises;11746998634.0
2020-06-17;PME / PMI;4409600244.0
2020-06-17;Résidentiels;11192495879.0
2020-07-14;PME / PMI;3434212942.0
2020-07-14;Entreprises;10465371957.0
2020-08-10;Professionnels;3739911330.0
2020-08-20;PME / PMI;4677445611.0
2020-08-20;Entreprises;12719814619.0
2020-08-27;Professionnels;3763278379.0
2020-08-27;Résidentiels;10982914607.0
2020-11-11;Professionnels;3769362716.0
2020-11-12;PME / PMI;5181200818.0
2020-11-18;PME / PMI;5148602744.0
2020-12-07;Professionnels;6058543929.0
2020-12-11;Professionnels;6041992013.0
2020-12-13;PME / PMI;4178069776.0
2021-01-04;Entreprises;16368976183.0
2021-02-27;Résidentiels;21636341244.0
2021-03-12;Résidentiels;21034807383.0
2021-03-19;PME / PMI;3422576419.0
2021-06-01;PME / PMI;2738042587.0
2021-07-14;PME / PMI;2116504194.0
2021-07-27;Résidentiels;11075746839.0
2021-07-28;Entreprises;15276996369.0
2021-08-06;Résidentiels;10824679795.0
2021-08-26;Entreprises;15142721404.0
2021-09-02;Entreprises;15769723876.0
2021-09-28;Résidentiels;10974398247.0
2021-10-02;PME / PMI;2549585781.0
2021-10-02;Entreprises;11507904730.0
2021-10-29;PME / PMI;3003520012.0
2021-11-28;PME / PMI;3068896150.0
2021-12-20;Professionnels;6374025868.0
2022-01-31;PME / PMI;3904788391.0
2022-02-08;Entreprises;17418404970.0
2017-03-04;Professionnels;5239833096.0
2017-03-10;PME / PMI;5641553363.0
2017-03-10;Professionnels;5286957725.0
2017-03-14;Professionnels;5284704221.0
2017-03-18;PME / PMI;4819359432.0
2017-03-30;Professionnels;4293198683.0
2017-03-30;Entreprises;14106604226.0
2017-04-13;Résidentiels;13474744844.0
2017-05-20;Professionnels;3614467863.0
2017-06-23;Professionnels;4113857518.0
2017-06-23;Entreprises;14834622687.0
2017-06-27;Entreprises;14939605220.0
2017-07-03;PME / PMI;4869351161.0
2017-07-03;Professionnels;3498007093.0
2017-07-30;Entreprises;8773119791.0
2017-08-27;Professionnels;3090263126.0
2017-08-28;Professionnels;3686482963.0
2017-09-26;PME / PMI;4792630656.0
2017-10-12;PME / PMI;4908582741.0
2017-10-24;Entreprises;14297657397.0
2017-10-29;Professionnels;3765703964.0
2017-10-31;Résidentiels;17431347368.0
2017-11-04;Entreprises;9972917905.0
2017-12-15;PME / PMI;6834380026.0
2018-02-09;PME / PMI;7474408725.0
2018-02-09;Professionnels;7580211560.0
2018-02-18;Professionnels;5282668265.0
2018-02-26;Entreprises;15342939789.0
2018-02-28;PME / PMI;8246757721.0
2018-02-28;Professionnels;8633379423.0
2018-03-04;Professionnels;5173396947.0
2018-03-04;Entreprises;9754160406.0
2018-03-21;Résidentiels;26559647937.0
2018-04-30;Résidentiels;16994063610.0
2018-05-01;Professionnels;3480023857.0
2018-05-02;PME / PMI;5060036346.0
2018-05-14;Résidentiels;14923262396.0
2018-06-04;Entreprises;13328353384.0
2018-06-23;Entreprises;10110954862.0
2018-07-17;Professionnels;3894915051.0
2018-07-17;Résidentiels;9993042459.0
2018-07-17;Entreprises;14764456059.0
2018-08-09;Professionnels;3674553449.0
2018-08-26;Professionnels;3029966175.0
2018-08-30;Professionnels;3761938807.0
2018-08-31;Entreprises;13520165555.0
2018-11-19;Professionnels;5956529248.0
2018-11-28;PME / PMI;6520803515.0
2018-12-24;Professionnels;4840151221.0
2018-12-31;Professionnels;5515665187.0
2019-01-31;Professionnels;6973411820.0
2019-02-01;PME / PMI;7192517016.0
2019-02-01;Résidentiels;26965877088.0
2019-02-20;Résidentiels;22055730991.0
2019-03-25;Professionnels;4891708949.0
2019-06-01;PME / PMI;3856918439.0
2019-06-04;Entreprises;14192232090.0
2019-06-21;Résidentiels;10188589166.0
2019-07-20;Entreprises;10744051541.0
2019-08-18;PME / PMI;3495030676.0
2019-08-26;Entreprises;13167263310.0
2019-10-07;Professionnels;4087949956.0
2019-11-18;Professionnels;6037638613.0
2019-12-05;Résidentiels;27762199379.0
2019-12-10;Entreprises;15184893408.0
2020-01-14;Professionnels;6068057044.0
2020-01-27;Résidentiels;24214704205.0
2020-01-27;Entreprises;14397076919.0
2020-02-27;PME / PMI;6307410965.0
2020-02-27;Résidentiels;23983233991.0
2020-03-17;Résidentiels;18784099210.0
2020-03-29;Entreprises;7791458402.0
2020-04-05;Professionnels;3400799487.0
2020-04-21;Professionnels;3230803370.0
2020-04-21;Entreprises;10984455633.0
2020-06-22;Entreprises;12364374437.0
2020-09-24;Entreprises;13688998804.0
2020-10-07;PME / PMI;5110902958.0
2020-11-16;PME / PMI;5062827687.0
2020-11-25;Professionnels;5031331815.0
2020-11-25;Entreprises;14091670046.0
2021-01-05;Entreprises;17555405105.0
2021-01-12;PME / PMI;4100244852.0
2021-01-12;Résidentiels;30435361378.0
2021-01-12;Entreprises;17823533197.0
2021-01-30;PME / PMI;2943605609.0
2021-01-30;Professionnels;4959160814.0
2021-03-08;Résidentiels;23260060209.0
2021-03-20;Résidentiels;24799117308.0
2021-04-13;Professionnels;4855431813.0
2021-04-17;PME / PMI;2648377891.0
2021-04-17;Professionnels;4231993388.0
2021-04-17;Résidentiels;21279807093.0
2021-04-30;PME / PMI;2781530828.0
2021-04-30;Entreprises;14377929828.0
2021-05-13;Résidentiels;15394625225.0
2021-05-15;Professionnels;3560398429.0
2021-06-23;PME / PMI;2780884701.0
2021-08-03;PME / PMI;2680602738.0
2021-08-03;Entreprises;13376382478.0
2021-08-28;Professionnels;3426099717.0
2021-09-06;Professionnels;3810871922.0
2021-09-22;Résidentiels;11060396252.0
2021-11-11;Entreprises;12979380128.0
2021-11-20;Résidentiels;22160083367.0
2021-11-22;PME / PMI;3760567881.0
2021-12-19;PME / PMI;3052749134.0
2022-01-14;Résidentiels;29647970208.0
2022-01-24;Professionnels;6583520324.0
2017-03-05;PME / PMI;4845485177.0
2017-04-09;PME / PMI;3384232947.0
2017-04-16;Résidentiels;15469787764.0
2017-05-05;Résidentiels;14742557352.0
2017-06-18;Professionnels;3076634467.0
2017-06-18;Résidentiels;11896411568.0
2017-08-07;Professionnels;3480090764.0
2017-08-20;PME / PMI;3453114663.0
2017-08-20;Professionnels;2978582010.0
2017-08-20;Entreprises;8062922454.0
2017-08-29;Résidentiels;10916067244.0
2017-10-02;Entreprises;13428654779.0
2017-10-13;Résidentiels;12064604381.0
2017-10-16;PME / PMI;4541436299.0
2017-10-23;Entreprises;13475398369.0
2017-11-10;PME / PMI;5850376304.0
2017-12-04;PME / PMI;7162492578.0
2017-12-18;Entreprises;14676544204.0
2017-12-21;Professionnels;6534418558.0
2017-12-22;Résidentiels;24124711835.0
2018-03-22;PME / PMI;6932424767.0
2018-03-22;Résidentiels;26153814179.0
2018-04-06;Entreprises;14062795899.0
2018-05-23;Résidentiels;11209213491.0
2018-05-28;Entreprises;13242610689.0
2018-06-10;Professionnels;2855044076.0
2018-06-12;Professionnels;3736742392.0
2018-06-24;PME / PMI;3440274150.0
2018-08-21;Résidentiels;10438858992.0
2018-10-02;Professionnels;4270979106.0
2018-10-08;Entreprises;13282658556.0
2018-10-16;Professionnels;4099805338.0
2018-10-29;Entreprises;13841420261.0
2018-11-01;Entreprises;10817076502.0
2018-11-17;PME / PMI;4882881653.0
2018-12-02;Résidentiels;21356161012.0
2018-12-05;Résidentiels;19595490335.0
2018-12-20;Résidentiels;23813780902.0
2019-01-20;PME / PMI;5218168679.0
2019-02-09;Professionnels;5537731478.0
2019-02-21;Entreprises;14645941671.0
2019-02-25;Entreprises;13744277489.0
2019-03-02;Résidentiels;19791810415.0
2019-03-02;Entreprises;10205776191.0
2019-03-30;PME / PMI;4445060995.0
2019-04-25;Professionnels;4344796942.0
2019-05-16;Résidentiels;12385346738.0
2019-05-24;PME / PMI;4741541670.0
2019-05-24;Professionnels;3918780344.0
2019-06-12;Professionnels;3770029994.0
2019-06-12;Résidentiels;11516871829.0
2019-07-03;Entreprises;14980554278.0
2019-07-05;Professionnels;4162205838.0
2019-07-22;Résidentiels;11319625777.0
2019-07-24;Entreprises;15436838769.0
2019-08-06;Professionnels;3711462228.0
2019-10-06;Résidentiels;13517422690.0
2019-10-31;Professionnels;4734468994.0
2019-10-31;Résidentiels;15830017446.0
2019-11-04;Professionnels;4667470318.0
2019-12-24;PME / PMI;5758642130.0
2020-01-19;Professionnels;5451810254.0
2020-01-25;Entreprises;10938958447.0
2020-01-30;Entreprises;14950101193.0
2020-02-15;PME / PMI;5005089491.0
2020-03-31;Professionnels;4118570250.0
2020-04-16;Professionnels;3254456158.0
2020-04-25;Résidentiels;13152899857.0
2020-05-01;Résidentiels;14977383284.0
2020-05-05;Entreprises;11490430824.0
2020-06-23;Résidentiels;10904584382.0
2020-08-12;Professionnels;3825564509.0
2020-08-25;Professionnels;3657954481.0
2020-09-02;Professionnels;3679620663.0
2020-10-20;PME / PMI;5230058975.0
2020-10-20;Entreprises;13964397858.0
2020-11-10;Résidentiels;15835134571.0
2020-11-23;PME / PMI;5764237922.0
2020-11-23;Professionnels;5042730118.0
2021-01-11;Résidentiels;32959644124.0
2021-01-13;Résidentiels;27301004741.0
2021-01-13;Entreprises;17246033265.0
2021-01-24;Professionnels;5248890739.0
2021-02-17;Professionnels;5376694036.0
2021-03-15;PME / PMI;3178408141.0
2021-04-10;Entreprises;11371711576.0
2021-04-14;Professionnels;4752192369.0
2021-05-24;Résidentiels;15453696132.0
2021-08-04;PME / PMI;2673349103.0
2021-08-04;Résidentiels;10894106270.0
2021-08-14;PME / PMI;2408945164.0
2021-08-14;Professionnels;3525671476.0
2021-09-03;Professionnels;3935047871.0
2021-09-14;Résidentiels;10759186836.0
2021-09-26;PME / PMI;2087524028.0
2021-10-13;Professionnels;4407377768.0
2021-10-13;Résidentiels;14375648430.0
2021-10-17;PME / PMI;2405728206.0
2021-10-22;Entreprises;15618318915.0
2021-11-14;Entreprises;10976933973.0
2021-12-10;Professionnels;6663636708.0
2021-12-15;Professionnels;6377992781.0
2022-01-17;Entreprises;17662879798.0
2022-02-15;Entreprises;17321148220.0
2017-02-23;PME / PMI;6161572117.0
2017-03-17;Entreprises;13764240119.0
2017-04-28;Résidentiels;18378116061.0
2017-05-01;PME / PMI;3579513004.0
2017-05-01;Professionnels;3666286697.0
2017-05-01;Résidentiels;17489785808.0
2017-05-01;Entreprises;8871179485.0
2017-05-02;PME / PMI;5425775518.0
2017-05-13;Résidentiels;12977332712.0
2017-06-03;Résidentiels;11250586987.0
2017-07-19;PME / PMI;5266700889.0
2017-08-08;Résidentiels;10217324131.0
2017-08-10;PME / PMI;4647055192.0
2017-09-13;PME / PMI;4939110457.0
2017-09-13;Professionnels;4111673422.0
2017-09-13;Résidentiels;11532645605.0
2017-10-01;Professionnels;3251726058.0
2017-10-26;Professionnels;4416729834.0
2017-10-26;Résidentiels;12976847230.0
2017-11-16;PME / PMI;6474155412.0
2017-11-28;PME / PMI;6942427759.0
2017-12-09;Professionnels;6186186819.0
2017-12-13;Professionnels;7014175941.0
2017-12-26;Résidentiels;24062733521.0
2018-01-06;Résidentiels;22916321317.0
2018-01-07;Professionnels;5073133332.0
2018-02-20;Professionnels;6507839432.0
2018-04-24;Entreprises;13843225458.0
2018-05-16;Professionnels;4058588484.0
2018-05-16;Résidentiels;12885258854.0
2018-05-20;Résidentiels;12642414776.0
2018-05-22;Professionnels;3743880830.0
2018-05-26;Professionnels;3378410559.0
2018-05-26;Entreprises;10169275052.0
2018-07-19;Entreprises;14913376339.0
2018-07-23;Entreprises;13820663342.0
2018-07-30;Professionnels;3807383136.0
2018-07-30;Résidentiels;10895093251.0
2018-08-19;Professionnels;3145096463.0
2018-08-29;Résidentiels;10438189810.0
2018-09-10;Résidentiels;10458733155.0
2018-09-16;Professionnels;3192533104.0
2018-10-07;PME / PMI;3313451070.0
2018-10-07;Entreprises;8547613758.0
2018-10-14;Entreprises;8660729232.0
2018-10-28;PME / PMI;3810983882.0
2018-10-28;Professionnels;4343457599.0
2018-10-28;Résidentiels;21143256928.0
2018-12-04;Résidentiels;18311051077.0
2018-12-30;Professionnels;5354124144.0
2019-01-15;PME / PMI;6917106001.0
2019-02-04;PME / PMI;7386673823.0
2019-02-24;Entreprises;9198134477.0
2019-03-03;Professionnels;4284261064.0
2019-03-03;Entreprises;9071669131.0
2019-03-16;Professionnels;4741995040.0
2019-03-18;PME / PMI;5881112700.0
2019-04-14;Entreprises;9075191215.0
2019-05-10;PME / PMI;4990076236.0
2019-06-22;PME / PMI;4126930572.0
2019-06-22;Entreprises;10075119428.0
2019-06-28;Entreprises;14892874941.0
2019-07-07;Résidentiels;11917791488.0
2019-11-11;Résidentiels;23263538233.0
2019-12-13;Professionnels;6367904925.0
2019-12-13;Entreprises;14339497329.0
2019-12-26;Résidentiels;22597055603.0
2019-12-28;PME / PMI;5217326453.0
2019-12-28;Entreprises;9196268159.0
2020-01-02;Résidentiels;25516070905.0
2020-01-04;Résidentiels;25014657823.0
2020-02-24;Professionnels;5012697115.0
2020-03-12;PME / PMI;5304540801.0
2020-03-19;PME / PMI;4324688164.0
2020-04-08;PME / PMI;3724684247.0
2020-04-08;Résidentiels;14195334167.0
2020-04-19;Professionnels;2974696053.0
2020-04-22;Résidentiels;13477372999.0
2020-05-12;Entreprises;11929787356.0
2020-05-17;PME / PMI;2783375390.0
2020-06-09;PME / PMI;4284652582.0
2020-06-15;Résidentiels;11377835627.0
2020-06-19;Entreprises;12286282328.0
2020-06-24;Résidentiels;11162609175.0
2020-07-16;Entreprises;13782694363.0
2020-07-31;Résidentiels;12117565188.0
2020-08-24;Professionnels;3450012443.0
2020-08-31;Professionnels;3447505503.0
2020-08-31;Entreprises;12459436690.0
2020-09-23;Professionnels;3692555477.0
2020-10-04;Professionnels;3651132490.0
2020-10-04;Résidentiels;16762073246.0
2020-10-06;PME / PMI;5235303461.0
2020-10-24;PME / PMI;3832799608.0
2020-10-24;Professionnels;4063930061.0
2020-10-30;Entreprises;12965036246.0
2021-01-08;Résidentiels;32167708200.0
2021-01-20;PME / PMI;3654088243.0
2021-02-04;PME / PMI;3431579160.0
2021-02-04;Entreprises;16418759256.0
2021-02-09;Entreprises;17562021893.0
2021-02-13;PME / PMI;3523805449.0
2021-02-28;Professionnels;4245822323.0
2021-04-18;Professionnels;3868492484.0
2021-04-22;PME / PMI;2710409414.0
2021-05-03;Résidentiels;16916398524.0
2021-05-04;PME / PMI;2863992802.0
2021-05-04;Professionnels;4214760520.0
2021-05-16;Professionnels;3258213368.0
2021-06-07;PME / PMI;2657933964.0
2021-06-18;Professionnels;4005151799.0
2021-06-24;Professionnels;3784129937.0
2021-06-24;Résidentiels;11147853319.0
2021-07-31;Professionnels;3415579500.0
2021-10-18;Résidentiels;15011962609.0
2021-10-30;Résidentiels;15718923407.0
2021-11-05;Professionnels;5238723799.0
2021-11-05;Résidentiels;19979321550.0
2021-11-05;Entreprises;16246130361.0
2021-11-07;Professionnels;4304798757.0
2021-11-27;Résidentiels;26595112205.0
2021-12-01;Résidentiels;24955487290.0
2021-12-16;Résidentiels;25146789432.0
2021-12-16;Entreprises;17680290547.0
2022-01-25;PME / PMI;4358788626.0
2022-01-26;Résidentiels;29958155304.0
2022-02-12;Professionnels;5642430182.0
2022-02-14;Résidentiels;22630237472.0
2017-03-07;Entreprises;15060601562.0
2017-03-12;PME / PMI;4153407472.0
2017-04-07;Professionnels;4570589479.0
2017-04-12;Entreprises;13957109019.0
2017-04-21;Entreprises;13659530157.0
2017-05-17;PME / PMI;4634805524.0
2017-05-17;Professionnels;3755300055.0
2017-05-17;Entreprises;14261269415.0
2017-07-06;Entreprises;15370015998.0
2017-07-27;Entreprises;13971768587.0
2017-08-17;Résidentiels;10329568808.0
2017-09-08;Résidentiels;10874648727.0
2017-09-16;PME / PMI;4005944544.0
2017-10-09;PME / PMI;4744885671.0
2017-11-05;Professionnels;4078583137.0
2018-01-16;Résidentiels;23404945645.0
2018-02-21;Entreprises;15475792122.0
2018-03-20;Professionnels;6974825502.0
2018-03-26;PME / PMI;6364742492.0
2018-03-29;PME / PMI;6323067977.0
2018-04-01;Entreprises;9194717827.0
2018-04-07;Professionnels;4128178430.0
2018-04-07;Résidentiels;16071432043.0
2018-04-27;Entreprises;13348101974.0
2018-05-27;Professionnels;2863035813.0
2018-05-27;Résidentiels;11949885731.0
2018-05-29;Professionnels;3664255546.0
2018-05-31;Professionnels;3743619912.0
2018-08-23;Résidentiels;10495276532.0
2018-09-23;Professionnels;3247561130.0
2018-09-23;Résidentiels;12012283416.0
2018-10-06;PME / PMI;3889392145.0
2018-10-27;Entreprises;10032836179.0
2019-01-14;Entreprises;14305803015.0
2019-01-28;Résidentiels;27395875252.0
2019-02-13;Résidentiels;25542686737.0
2019-03-27;PME / PMI;5820122613.0
2019-04-09;Entreprises;14142893009.0
2019-05-01;PME / PMI;3406114336.0
2019-05-12;Entreprises;8499508505.0
2019-06-13;Entreprises;13955625665.0
2019-07-01;PME / PMI;5170625051.0
2019-07-10;Professionnels;3823830636.0
2019-07-10;Entreprises;14708697070.0
2019-07-26;Résidentiels;11536041843.0
2019-09-01;Professionnels;3172733411.0
2019-09-23;Entreprises;13141617679.0
2019-10-05;PME / PMI;3913719750.0
2019-10-05;Résidentiels;13005076034.0
2019-10-30;Professionnels;4772076259.0
2019-11-15;PME / PMI;6697044356.0
2019-11-27;Entreprises;14492252619.0
2019-12-11;Professionnels;6404388149.0
2019-12-15;Entreprises;9501263800.0
2019-12-31;Résidentiels;27943664448.0
2020-01-20;Résidentiels;27749203691.0
2020-03-06;Professionnels;6018026214.0
2020-04-24;PME / PMI;3507325156.0
2020-04-26;Professionnels;2911511017.0
2020-05-15;PME / PMI;4063212366.0
2020-05-15;Professionnels;3751469000.0
2020-05-19;Professionnels;3386860725.0
2020-05-31;Professionnels;2852830336.0
2020-05-31;Entreprises;7796991745.0
2020-07-06;Entreprises;13092251811.0
2020-07-09;PME / PMI;4891168944.0
2020-08-23;Résidentiels;11494324169.0
2020-09-03;Résidentiels;10768556853.0
2020-09-12;Résidentiels;11490047357.0
2020-09-17;PME / PMI;4826688963.0
2020-09-21;Professionnels;3630947530.0
2020-10-23;Professionnels;4402786761.0
2020-11-05;Entreprises;13902405421.0
2020-11-13;Professionnels;4370837623.0
2020-12-01;Entreprises;14597504075.0
2020-12-18;Entreprises;13223623348.0
2020-12-31;Entreprises;10424483595.0
2021-01-16;PME / PMI;3441762734.0
2021-02-06;Entreprises;12015980759.0
2021-03-02;Résidentiels;20403227562.0
2021-03-31;Entreprises;15107211801.0
2021-04-04;Entreprises;10108583926.0
2021-04-05;Entreprises;10857070718.0
2021-05-01;PME / PMI;2152506846.0
2021-05-01;Entreprises;9891455798.0
2021-05-02;Résidentiels;18254795464.0
2021-05-07;Entreprises;14685842246.0
2021-06-15;PME / PMI;2883384243.0
2021-06-15;Entreprises;16572164480.0
2021-07-11;PME / PMI;2079605137.0
2021-07-11;Professionnels;2991241595.0
2021-07-17;PME / PMI;2484251091.0
2021-08-02;PME / PMI;2561052822.0
2021-08-30;PME / PMI;2625856062.0
2021-10-07;Professionnels;4300852862.0
2021-10-20;Entreprises;15974998876.0
2021-10-26;Entreprises;16049541136.0
2022-01-02;Entreprises;10417356046.0
2022-01-05;Résidentiels;24870480955.0
2022-02-17;Professionnels;5349434567.0
2017-02-22;PME / PMI;6040842703.0
2017-03-02;Entreprises;14811085300.0
2017-03-22;Résidentiels;18919516788.0
2017-04-30;Entreprises;8510118073.0
2017-05-24;Résidentiels;10937005278.0
2017-06-04;Résidentiels;11456221481.0
2017-06-04;Entreprises;8478579608.0
2017-06-07;Entreprises;14134461650.0
2017-07-08;Entreprises;11229859558.0
2017-07-20;Professionnels;3837919222.0
2017-09-06;Professionnels;3843150174.0
2017-09-18;Résidentiels;12871179432.0
2017-10-15;PME / PMI;3107807504.0
2017-10-21;Résidentiels;13617142938.0
2017-11-07;Entreprises;15050277650.0
2017-12-01;Résidentiels;27291256461.0
2017-12-20;Entreprises;15101974650.0
2017-12-28;PME / PMI;6865847663.0
2017-12-28;Professionnels;6806649237.0
2018-01-19;PME / PMI;6592406733.0
2018-01-21;Résidentiels;24206879962.0
2018-01-31;PME / PMI;6825507942.0
2018-01-31;Professionnels;6076580816.0
2018-02-17;Résidentiels;24857630767.0
2018-03-07;PME / PMI;6520628559.0
2018-03-08;Professionnels;6233439076.0
2018-03-25;Professionnels;4487609822.0
2018-03-31;Professionnels;5154262490.0
2018-04-17;PME / PMI;5115364042.0
2018-05-13;Professionnels;3209964968.0
2018-05-13;Résidentiels;14616189554.0
2018-06-01;PME / PMI;4623512942.0
2018-06-05;PME / PMI;4762019978.0
2018-06-09;Professionnels;3340673133.0
2018-06-26;Résidentiels;10528344465.0
2018-06-26;Entreprises;14612389515.0
2018-07-26;PME / PMI;5427249689.0
2018-07-26;Résidentiels;10967142786.0
2018-07-27;Professionnels;4221339608.0
2018-08-01;PME / PMI;5364954933.0
2018-08-02;Résidentiels;11100732485.0
2018-09-08;Professionnels;3601919162.0
2018-09-08;Résidentiels;10865416802.0
2018-10-22;PME / PMI;4952917255.0
2018-11-02;Entreprises;11800934307.0
2018-11-04;PME / PMI;4121964787.0
2018-12-21;PME / PMI;6241458458.0
2018-12-25;PME / PMI;4575528201.0
2019-02-18;PME / PMI;6082392572.0
2019-02-18;Résidentiels;21513323031.0
2019-02-27;Résidentiels;17960457022.0
2019-04-06;Professionnels;4687981949.0
2019-04-06;Résidentiels;19852318030.0
2019-04-20;Professionnels;3763079674.0
2019-05-06;Professionnels;4539164003.0
2019-05-22;PME / PMI;4838222549.0
2019-05-22;Résidentiels;11827404600.0
2019-06-23;PME / PMI;3528348516.0
2019-07-17;PME / PMI;5322610503.0
2019-08-11;Résidentiels;11034724730.0
2019-08-17;PME / PMI;4018135470.0
2019-08-27;Professionnels;3942238912.0
2019-08-29;Professionnels;3930450762.0
2019-08-29;Entreprises;14233295214.0
2019-09-05;PME / PMI;4813254129.0
2019-09-06;Professionnels;3859497269.0
2019-09-21;Entreprises;9988715021.0
2019-10-14;Professionnels;3950811575.0
2019-10-14;Entreprises;13211264891.0
2019-10-18;PME / PMI;4953818777.0
2019-11-08;Résidentiels;20379021683.0
2019-11-10;Résidentiels;23088268786.0
2019-11-26;Résidentiels;19469291743.0
2020-02-02;Professionnels;4461492998.0
2020-03-02;Résidentiels;23006326823.0
2020-03-04;PME / PMI;6303314765.0
2020-03-05;Professionnels;5903108203.0
2020-04-04;Professionnels;3697166951.0
2020-04-12;Entreprises;7347088512.0
2020-05-11;Résidentiels;13235899625.0
2020-05-11;Entreprises;11080896528.0
2020-07-24;Professionnels;3922980972.0
2020-07-27;Professionnels;3773602430.0
2020-08-01;Entreprises;9849584202.0
2020-08-22;Résidentiels;11391536969.0
2020-09-05;PME / PMI;3829172527.0
2020-09-11;Professionnels;3926831877.0
2020-09-14;Professionnels;3793685853.0
2020-09-14;Entreprises;13443009558.0
2020-10-15;Entreprises;14176784988.0
2020-10-25;Professionnels;3790305244.0
2020-11-07;PME / PMI;3954542047.0
2020-11-07;Résidentiels;18495723176.0
2020-11-08;PME / PMI;3350937414.0
2020-11-08;Professionnels;3654323012.0
2020-12-12;Professionnels;5253272681.0
2020-12-12;Résidentiels;24860075975.0
2020-12-14;PME / PMI;5744715733.0
2020-12-14;Résidentiels;23494163969.0
2020-12-17;Résidentiels;22127401483.0
2021-01-10;Professionnels;5793189307.0
2021-01-26;PME / PMI;4109048905.0
2021-03-22;Professionnels;5166872751.0
2021-03-22;Entreprises;15852643104.0
2021-04-28;Entreprises;14920015139.0
2021-05-17;Résidentiels;15077386230.0
2021-06-03;Résidentiels;11133888480.0
2021-07-13;PME / PMI;2858617411.0
